Match_ID,Format,Match_Date,Team_1,Team_2,Venue,Host_Country,Toss,Innings,Batting_Team,Bowling_Team,Player,Role,Batting_Position,Runs,Balls,4s,6s,Strike_Rate,Overs,Maidens,Runs_Conceded,Wickets,Economy,Result,Player_of_the_Match
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,Australia,,PSP Handscomb,Batter,3,1,4,0,0,25.0,,,,,,,
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,Australia,,SPD Smith,Batter,4,40,52,5,0,76.92,,,,,,,
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,Australia,,UT Khawaja,Batter,5,0,2,0,0,0.0,,,,,,,UT Khawaja
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,,South Africa,K Rabada,Bowler,,,,,,,9,4,28,0,3.05,,
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,,South Africa,KJ Abbott,Bowler,,,,,,,10,2,29,1,2.9,,
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,,South Africa,T Shamsi,Bowler,,,,,,,14,4,49,2,3.3,,
1000855,Test,2016-11-24,Australia,South Africa,Adelaide Oval,,South Africa chose to bat,4,,South Africa,VD Philander,Bowler,,,,,,,7,2,21,0,3.0,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,DA Warner,Batter,1,32,70,2,0,45.71,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,JM Bird,Batter,2,19,43,0,1,44.19,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,JR Hazlewood,Batter,3,8,21,0,0,38.1,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,MA Starc,Batter,4,10,7,1,0,142.86,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,MS Wade,Batter,5,7,21,1,0,33.33,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,MT Renshaw,Batter,6,71,125,9,0,56.8,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,NJ Maddinson,Batter,7,1,8,0,0,12.5,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,NM Lyon,Batter,8,29,24,6,0,120.83,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,PSP Handscomb,Batter,9,105,240,10,1,43.75,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,SPD Smith,Batter,10,130,222,19,0,58.56,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,Australia,,UT Khawaja,Batter,11,4,7,1,0,57.14,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,,Pakistan,Azhar Ali,Bowler,,,,,,,8,0,35,0,4.38,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,,Pakistan,Mohammad Amir,Bowler,,,,,,,31,7,98,4,3.14,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,,Pakistan,Rahat Ali,Bowler,,,,,,,22,5,75,0,3.41,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,,Pakistan,Wahab Riaz,Bowler,,,,,,,27,4,91,4,3.35,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,1,,Pakistan,Yasir Shah,Bowler,,,,,,,43,6,130,2,3.01,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,,Australia,JM Bird,Bowler,,,,,,,12,6,23,4,1.92,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,,Australia,JR Hazlewood,Bowler,,,,,,,14,1,24,3,1.71,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,,Australia,MA Starc,Bowler,,,,,,,18,2,63,3,3.47,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,,Australia,NM Lyon,Bowler,,,,,,,11,2,32,0,2.91,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Asad Shafiq,Batter,1,2,4,0,0,50.0,,,,,,,Asad Shafiq
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Azhar Ali,Batter,2,5,10,1,0,50.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Babar Azam,Batter,3,19,41,1,0,46.34,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Misbah-ul-Haq,Batter,4,4,20,0,0,20.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Mohammad Amir,Batter,5,21,69,2,0,30.43,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Rahat Ali,Batter,6,4,5,1,0,80.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Sami Aslam,Batter,7,22,100,2,0,22.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Sarfraz Ahmed,Batter,8,59,64,6,0,92.19,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Wahab Riaz,Batter,9,1,14,0,0,7.14,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Yasir Shah,Batter,10,1,2,0,0,50.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,2,Pakistan,,Younis Khan,Batter,11,0,1,0,0,0.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,DA Warner,Batter,1,12,8,3,0,150.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,MS Wade,Batter,2,1,4,0,0,25.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,MT Renshaw,Batter,3,6,15,0,0,40.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,NJ Maddinson,Batter,4,4,3,1,0,133.33,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,PSP Handscomb,Batter,5,35,26,4,0,134.62,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,SPD Smith,Batter,6,63,70,11,0,90.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,Australia,,UT Khawaja,Batter,7,74,109,8,0,67.89,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,,Pakistan,Azhar Ali,Bowler,,,,,,,4,0,30,0,7.5,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,,Pakistan,Mohammad Amir,Bowler,,,,,,,8,0,37,1,4.62,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,,Pakistan,Rahat Ali,Bowler,,,,,,,10,1,40,2,4.0,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,,Pakistan,Wahab Riaz,Bowler,,,,,,,7,1,48,1,6.7,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,3,,Pakistan,Yasir Shah,Bowler,,,,,,,10,0,47,1,4.7,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,,Australia,JM Bird,Bowler,,,,,,,33,6,110,3,3.32,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,,Australia,JR Hazlewood,Bowler,,,,,,,42,11,100,0,2.38,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,,Australia,MA Starc,Bowler,,,,,,,38,9,120,5,3.14,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,,Australia,NJ Maddinson,Bowler,,,,,,,3,0,10,0,3.33,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,,Australia,NM Lyon,Bowler,,,,,,,29,3,110,2,3.79,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Asad Shafiq,Batter,1,137,207,13,1,66.18,,,,,,,Asad Shafiq
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Azhar Ali,Batter,2,71,179,9,0,39.66,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Babar Azam,Batter,3,14,36,1,0,38.89,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Misbah-ul-Haq,Batter,4,5,34,0,0,14.71,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Mohammad Amir,Batter,5,48,63,5,0,76.19,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Rahat Ali,Batter,6,1,2,0,0,50.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Sami Aslam,Batter,7,15,39,2,0,38.46,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Sarfraz Ahmed,Batter,8,24,41,1,0,58.54,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Wahab Riaz,Batter,9,30,56,2,2,53.57,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Yasir Shah,Batter,10,33,66,4,0,50.0,,,,,,,
1000881,Test,2016-12-15,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",,Australia chose to bat,4,Pakistan,,Younis Khan,Batter,11,65,147,7,0,44.22,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,,Australia,JM Bird,Bowler,,,,,,,34,5,116,3,3.4,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,,Australia,JR Hazlewood,Bowler,,,,,,,32,10,52,4,1.6,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,,Australia,MA Starc,Bowler,,,,,,,31,6,133,1,4.27,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,,Australia,NJ Maddinson,Bowler,,,,,,,3,0,18,0,6.0,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,,Australia,NM Lyon,Bowler,,,,,,,23,1,115,1,5.0,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,,Australia,SPD Smith,Bowler,,,,,,,3,0,9,0,3.0,,SPD Smith
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Asad Shafiq,Batter,1,50,123,4,0,40.65,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Azhar Ali,Batter,2,205,364,20,0,56.32,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Babar Azam,Batter,3,23,43,3,0,53.49,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Misbah-ul-Haq,Batter,4,11,13,1,1,84.62,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Mohammad Amir,Batter,5,29,27,6,0,107.41,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Sami Aslam,Batter,6,9,41,1,0,21.95,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Sarfraz Ahmed,Batter,7,10,20,1,0,50.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Sohail Khan,Batter,8,65,65,6,4,100.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Wahab Riaz,Batter,9,1,5,0,0,20.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,1,Pakistan,,Younis Khan,Batter,10,21,59,1,0,35.59,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,DA Warner,Batter,1,144,143,17,1,100.7,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,MA Starc,Batter,2,84,91,3,7,92.31,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,MS Wade,Batter,3,9,27,0,0,33.33,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,MT Renshaw,Batter,4,10,40,1,0,25.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,NJ Maddinson,Batter,5,22,55,2,0,40.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,NM Lyon,Batter,6,12,8,2,0,150.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,PSP Handscomb,Batter,7,54,90,8,0,60.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,SPD Smith,Batter,8,165,246,13,1,67.07,,,,,,,SPD Smith
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,Australia,,UT Khawaja,Batter,9,97,165,13,0,58.79,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,,Pakistan,Azhar Ali,Bowler,,,,,,,5,0,35,0,7.0,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,,Pakistan,Mohammad Amir,Bowler,,,,,,,33,6,92,0,2.76,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,,Pakistan,Sohail Khan,Bowler,,,,,,,31,7,133,3,4.29,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,,Pakistan,Wahab Riaz,Bowler,,,,,,,34,4,155,2,4.56,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,2,,Pakistan,Yasir Shah,Bowler,,,,,,,41,2,209,3,5.1,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,,Australia,JM Bird,Bowler,,,,,,,11,2,46,1,4.06,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,,Australia,JR Hazlewood,Bowler,,,,,,,13,2,44,2,3.38,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,,Australia,MA Starc,Bowler,,,,,,,15,4,36,4,2.35,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,,Australia,NM Lyon,Bowler,,,,,,,14,4,37,3,2.64,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Asad Shafiq,Batter,1,16,31,1,0,51.61,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Azhar Ali,Batter,2,43,112,3,0,38.39,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Babar Azam,Batter,3,3,6,0,0,50.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Misbah-ul-Haq,Batter,4,0,2,0,0,0.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Mohammad Amir,Batter,5,11,39,1,0,28.21,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Sami Aslam,Batter,6,2,8,0,0,25.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Sarfraz Ahmed,Batter,7,43,62,4,0,69.35,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Sohail Khan,Batter,8,10,17,2,0,58.82,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Wahab Riaz,Batter,9,0,5,0,0,0.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Yasir Shah,Batter,10,0,3,0,0,0.0,,,,,,,
1000883,Test,2016-12-26,Australia,Pakistan,Melbourne Cricket Ground,Australia,Pakistan chose to bat,3,Pakistan,,Younis Khan,Batter,11,24,37,2,0,64.86,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,DA Warner,Batter,1,113,95,17,0,118.95,,,,,,,DA Warner
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,HWR Cartwright,Batter,2,37,97,5,0,38.14,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,MA Starc,Batter,3,16,11,0,2,145.45,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,MS Wade,Batter,4,29,33,2,0,87.88,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,MT Renshaw,Batter,5,184,293,20,0,62.8,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,PSP Handscomb,Batter,6,110,205,9,0,53.66,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,SPD Smith,Batter,7,24,40,3,0,60.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,Australia,,UT Khawaja,Batter,8,13,40,0,0,32.5,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,,Pakistan,Asad Shafiq,Bowler,,,,,,,2,0,12,0,6.0,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,,Pakistan,Azhar Ali,Bowler,,,,,,,14,0,70,2,5.0,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,,Pakistan,Imran Khan,Bowler,,,,,,,27,4,111,2,4.06,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,,Pakistan,Mohammad Amir,Bowler,,,,,,,24,2,84,0,3.5,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,,Pakistan,Wahab Riaz,Bowler,,,,,,,28,4,89,3,3.1,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,1,,Pakistan,Yasir Shah,Bowler,,,,,,,40,2,172,1,4.3,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,,Australia,HWR Cartwright,Bowler,,,,,,,4,0,15,0,3.75,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,,Australia,JR Hazlewood,Bowler,,,,,,,27,7,55,4,2.0,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,,Australia,MA Starc,Bowler,,,,,,,26,7,77,1,2.96,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,,Australia,NM Lyon,Bowler,,,,,,,33,3,117,4,3.55,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,,Australia,SNJ O'Keefe,Bowler,,,,,,,20,2,51,1,2.55,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Asad Shafiq,Batter,1,4,18,0,0,22.22,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Azhar Ali,Batter,2,71,159,7,0,44.65,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Babar Azam,Batter,3,0,4,0,0,0.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Imran Khan,Batter,4,0,2,0,0,0.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Misbah-ul-Haq,Batter,5,18,43,1,0,41.86,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Mohammad Amir,Batter,6,4,12,0,0,33.33,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Sarfraz Ahmed,Batter,7,18,24,2,0,75.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Sharjeel Khan,Batter,8,4,7,1,0,57.14,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Wahab Riaz,Batter,9,8,19,0,1,42.11,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Yasir Shah,Batter,10,10,41,1,0,24.39,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,2,Pakistan,,Younis Khan,Batter,11,175,334,18,3,52.4,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,Australia,,DA Warner,Batter,1,55,27,8,3,203.7,,,,,,,DA Warner
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,Australia,,PSP Handscomb,Batter,2,40,25,5,0,160.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,Australia,,SPD Smith,Batter,3,59,43,8,1,137.21,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,Australia,,UT Khawaja,Batter,4,79,98,5,1,80.61,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,,Pakistan,Azhar Ali,Bowler,,,,,,,5,0,41,0,8.2,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,,Pakistan,Imran Khan,Bowler,,,,,,,6,1,45,0,7.5,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,,Pakistan,Wahab Riaz,Bowler,,,,,,,7,0,28,1,3.82,,
